DATE,GAME_ID,TEAM,TEAM_LVL,PLAYER_ID,START_POSITION,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2022-10-21,22200022,Miami,상위팀,1628997,F,28.766666666666666,2,7,0.286,0,1,0.0,0,0,0.0,3,4.0,7,0,1,0,0,2,4,0
2022-10-21,22200022,Miami,상위팀,202710,F,40.13333333333333,9,17,0.529,0,1,0.0,0,0,0.0,3,4.0,7,5,1,0,0,0,18,7
2022-10-21,22200022,Boston,중위팀,1627763,0,24.85,2,9,0.222,1,3,0.333,2,2,1.0,3,2.0,5,3,0,0,2,2,7,7
2022-10-21,22200022,Boston,중위팀,1630573,0,12.916666666666666,2,3,0.667,2,3,0.667,0,0,0.0,0,0.0,0,0,1,0,0,2,6,12
2022-10-21,22200022,Boston,중위팀,203943,0,14.5,2,2,1.0,0,0,0.0,0,0,0.0,3,2.0,5,0,0,2,2,4,4,10
2022-10-21,22200022,Boston,중위팀,1629684,0,25.4,4,6,0.667,2,4,0.5,0,0,0.0,1,6.0,7,2,0,2,1,1,10,15
2022-10-21,22200022,Boston,중위팀,203935,G,33.38333333333333,4,9,0.444,0,4,0.0,0,0,0.0,1,4.0,5,3,0,0,5,2,8,-2
2022-10-21,22200022,Boston,중위팀,1628401,G,24.65,2,5,0.4,2,4,0.5,4,4,1.0,0,7.0,7,1,0,3,1,4,10,1
2022-10-21,22200022,Boston,중위팀,201143,C,33.5,3,5,0.6,3,5,0.6,0,0,0.0,1,4.0,5,1,0,0,3,2,9,-3
2022-10-21,22200022,Boston,중위팀,1628369,F,36.78333333333333,10,22,0.455,2,7,0.286,7,7,1.0,2,3.0,5,4,1,2,2,1,29,-1
2022-10-21,22200021,Toronto,중위팀,1629018,G,35.96666666666667,6,16,0.375,2,7,0.286,0,0,0.0,0,1.0,1,0,1,0,0,0,14,-9
2022-10-21,22200022,Boston,중위팀,1627759,F,34.016666666666666,12,18,0.667,2,3,0.667,2,2,1.0,1,3.0,4,3,2,2,3,5,28,-4
2022-10-21,22200021,Brooklyn,중위팀,201988,0,11.05,2,5,0.4,2,4,0.5,4,4,1.0,0,0.0,0,0,0,0,0,0,10,15
2022-10-21,22200021,Brooklyn,중위팀,1630549,0,10.183333333333334,2,3,0.667,0,0,0.0,0,2,0.0,2,5.0,7,0,0,1,0,3,4,-11
2022-10-21,22200021,Brooklyn,중위팀,203925,0,17.85,1,3,0.333,1,2,0.5,0,0,0.0,1,1.0,2,2,0,0,0,1,3,-10
2022-10-21,22200021,Brooklyn,중위팀,1627732,G,32.483333333333334,3,5,0.6,0,0,0.0,0,0,0.0,0,10.0,10,8,0,2,3,2,6,-3
2022-10-21,22200019,Washington,중위팀,1626153,0,21.566666666666666,3,8,0.375,0,3,0.0,0,0,0.0,2,1.0,3,4,3,1,2,1,6,-3
